Date,Gaussian_VaR_99,Gaussian_ES_99,Gaussian_Weight_SPX,Gaussian_Weight_NDX,Gaussian_Weight_EURUSD,Gaussian_Weight_USDJPY,Gaussian_Vol_SPX,Gaussian_Vol_NDX,Gaussian_Vol_EURUSD,Gaussian_Vol_USDJPY,StudentT_VaR_99,StudentT_ES_99,StudentT_Weight_SPX,StudentT_Weight_NDX,StudentT_Weight_EURUSD,StudentT_Weight_USDJPY,StudentT_Vol_SPX,StudentT_Vol_NDX,StudentT_Vol_EURUSD,StudentT_Vol_USDJPY
2025-02-26,-0.013625927098172053,-0.016509677941014135,0.20262674371547076,0.06157437154711022,0.49259497237688177,0.2432039123605372,1.0383251576572268,1.4770454026053041,0.49378588678388335,0.699976279550512,-0.013118908609870816,-0.015785743042277204,0.20262674371547076,0.06157437154711022,0.49259497237688177,0.2432039123605372,1.0383251576572268,1.4770454026053041,0.49378588678388335,0.699976279550512
2025-02-27,-0.013949417312508849,-0.016931844109627277,0.2297356505477801,0.05790193613390703,0.46321548907125626,0.24914692424705662,0.977306900892239,1.3928407778430454,0.5379488348312264,0.7113985833792951,-0.013666449852842712,-0.016445352228053663,0.2297356505477801,0.05790193613390703,0.46321548907125626,0.24914692424705662,0.977306900892239,1.3928407778430454,0.5379488348312264,0.7113985833792951
2025-02-28,-0.01452021791388964,-0.017935745507762665,0.1560502574542252,0.05978288900210705,0.4782631120168564,0.30590374152681143,1.2269343493948501,1.8678450937493773,0.5111491205017674,0.6643314416331731,-0.013981118759794171,-0.01713266076784588,0.1560502574542252,0.05978288900210705,0.4782631120168564,0.30590374152681143,1.2269343493948501,1.8678450937493773,0.5111491205017674,0.6643314416331731
2025-03-03,-0.014943365996332973,-0.018187776665546884,0.19751028219832562,0.05679141429955212,0.45433131439641694,0.2913669891057052,1.1510641561716346,1.7559438717154139,0.5796189298041541,0.7241648508178171,-0.014872355823781712,-0.018074361158528018,0.19751028219832562,0.05679141429955212,0.45433131439641694,0.2913669891057052,1.1510641561716346,1.7559438717154139,0.5796189298041541,0.7241648508178171
2025-03-04,-0.014802807266126086,-0.018157163722941964,0.13366538380368773,0.06316856915538233,0.5053485532430586,0.29781749379787137,1.38137624820137,1.9536431049708962,0.5116143534255849,0.7039573583040621,-0.014204549235409392,-0.017460561098270502,0.13366538380368773,0.06316856915538233,0.5053485532430586,0.29781749379787137,1.38137624820137,1.9536431049708962,0.5116143534255849,0.7039573583040621
2025-03-05,-0.01565612095715019,-0.019014271475578184,0.12939379791063796,0.06313161777557562,0.505052942204605,0.3024216421091814,1.459589409943266,1.851566196102287,0.5656481968837804,0.7675265422398072,-0.015226873042118757,-0.018684585740530682,0.12939379791063796,0.06313161777557562,0.505052942204605,0.3024216421091814,1.459589409943266,1.851566196102287,0.5656481968837804,0.7675265422398072
2025-03-06,-0.015997657735865412,-0.019410469301258122,0.12667135345322236,0.053898416688896084,0.43118733351116867,0.38824289634671283,1.3647566737842751,1.7407570254071572,0.6548067591691776,0.6978427076266203,-0.015785430151525108,-0.019209571628807053,0.12667135345322236,0.053898416688896084,0.43118733351116867,0.38824289634671283,1.3647566737842751,1.7407570254071572,0.6548067591691776,0.6978427076266203
2025-03-07,-0.017428237043004263,-0.021274936311469917,0.11431868614026619,0.05242686992314388,0.41941495938515105,0.41383948455143893,1.5533978310060685,2.1074681762112952,0.7082320298690988,0.7240771035209053,-0.016834934083770264,-0.020481562262614016,0.11431868614026619,0.05242686992314388,0.41941495938515105,0.41383948455143893,1.5533978310060685,2.1074681762112952,0.7082320298690988,0.7240771035209053
2025-03-10,-0.015771777967327552,-0.01916097286427381,0.127156462683414,0.05961026294496603,0.47688210355972827,0.33635117081189164,1.4509166688038178,1.977866641067119,0.5762946101756579,0.7219157948079912,-0.015422150992901505,-0.01882628419766243,0.127156462683414,0.05961026294496603,0.47688210355972827,0.33635117081189164,1.4509166688038178,1.977866641067119,0.5762946101756579,0.7219157948079912
2025-03-11,-0.01685145780219564,-0.020638733586205046,0.07339207349045451,0.05556441744663354,0.4445153395730683,0.4265281694898437,1.918075876555856,2.604123594180072,0.6361644819256691,0.6955813154921558,-0.01658193166556898,-0.02019328954622251,0.07339207349045451,0.05556441744663354,0.4445153395730683,0.4265281694898437,1.918075876555856,2.604123594180072,0.6361644819256691,0.6955813154921558
2025-03-12,-0.016344988577895764,-0.01970543751943418,0.07529969354439021,0.058413116565987924,0.4673049325279034,0.39898225736171855,1.8494976242916694,2.4513054305030257,0.5842111825462842,0.6860073553226613,-0.015846402631862114,-0.0195398571960027,0.07529969354439021,0.058413116565987924,0.4673049325279034,0.39898225736171855,1.8494976242916694,2.4513054305030257,0.5842111825462842,0.6860073553226613
2025-03-13,-0.01684044869714786,-0.020506181961526614,0.09092324623066864,0.05624049550217885,0.4499239640174308,0.40291229424972175,1.7248121452088383,2.298245304650994,0.6335979747542143,0.7104401597895728,-0.01610323909331496,-0.019896656675973658,0.09092324623066864,0.05624049550217885,0.4499239640174308,0.40291229424972175,1.7248121452088383,2.298245304650994,0.6335979747542143,0.7104401597895728
2025-03-14,-0.01580145333931262,-0.019472673049441433,0.07590861010670678,0.056270499947748104,0.45016399958198483,0.41765689036356035,1.7573251888918084,2.338801524259937,0.5881841707237355,0.6549236917051023,-0.015433639899666349,-0.019006503423969697,0.07590861010670678,0.056270499947748104,0.45016399958198483,0.41765689036356035,1.7573251888918084,2.338801524259937,0.5881841707237355,0.6549236917051023
2025-03-17,-0.015343536071308417,-0.01884076437803126,0.08180149702101257,0.0551984245149741,0.4415873961197928,0.4214126823442206,1.6408896516495826,2.194612026066614,0.586147499431225,0.6365870796122385,-0.015017358693541255,-0.018456019305672998,0.08180149702101257,0.0551984245149741,0.4415873961197928,0.4214126823442206,1.6408896516495826,2.194612026066614,0.586147499431225,0.6365870796122385
2025-03-18,-0.015142712230328344,-0.018928120798398878,0.09496905416732601,0.05623139843901562,0.44985118751212494,0.3989483598815334,1.5324406422933132,2.059768655214028,0.5729277564860369,0.6441652105862263,-0.014583887623892332,-0.01787655257537437,0.09496905416732601,0.05623139843901562,0.44985118751212494,0.3989483598815334,1.5324406422933132,2.059768655214028,0.5729277564860369,0.6441652105862263
2025-03-19,-0.015318962529666089,-0.01885364958569761,0.0996417139681415,0.05632871816098739,0.4506297452878991,0.39339982258297196,1.530736123449795,2.095892118615,0.5789850158932647,0.6554092148739545,-0.01489609897308863,-0.018109700768671785,0.0996417139681415,0.05632871816098739,0.4506297452878991,0.39339982258297196,1.530736123449795,2.095892118615,0.5789850158932647,0.6554092148739545
2025-03-20,-0.01425903933237045,-0.017644459250970242,0.09480094971281737,0.05420793634014517,0.43366349072116134,0.4173276232258761,1.4306879260011043,1.9680422766370138,0.55763035362894,0.5948204243363132,-0.013697151441137267,-0.016857878585181594,0.09480094971281737,0.05420793634014517,0.43366349072116134,0.4173276232258761,1.4306879260011043,1.9680422766370138,0.55763035362894,0.5948204243363132
2025-03-21,-0.014404386935128792,-0.01784587148353655,0.12363106582051388,0.057139149937196584,0.4571131994975727,0.3621165847447168,1.3430417244015338,1.8563389264362742,0.5534058027820453,0.6502508873762196,-0.014138453579503232,-0.017381497724952504,0.12363106582051388,0.057139149937196584,0.4571131994975727,0.3621165847447168,1.3430417244015338,1.8563389264362742,0.5534058027820453,0.6502508873762196
2025-03-24,-0.014102517593167498,-0.01741740308910822,0.11437586747394088,0.05209553720741524,0.41676429765932194,0.41676429765932194,1.2570972998561953,1.7450140231185505,0.5769127818310306,0.5769638411890066,-0.013646520336964583,-0.016678430351825643,0.11437586747394088,0.05209553720741524,0.41676429765932194,0.41676429765932194,1.2570972998561953,1.7450140231185505,0.5769127818310306,0.5769638411890066
2025-03-25,-0.014123400010226585,-0.017155732104811163,0.15225926620250402,0.056693528106201034,0.4535482248496083,0.33749898084168667,1.1785684807892942,1.6426137281734003,0.5447958522712069,0.6465061425864237,-0.013921693445755678,-0.016857028786677188,0.15225926620250402,0.056693528106201034,0.4535482248496083,0.33749898084168667,1.1785684807892942,1.6426137281734003,0.5447958522712069,0.6465061425864237
2025-03-26,-0.014191490321623784,-0.017397705023833813,0.175939652717276,0.05686615044687491,0.4549292035749993,0.3122649932608498,1.1051649526876266,1.5463730469657369,0.547457206087595,0.6657186280929002,-0.01379136772763568,-0.016611091350301845,0.175939652717276,0.05686615044687491,0.4549292035749993,0.3122649932608498,1.1051649526876266,1.5463730469657369,0.547457206087595,0.6657186280929002
2025-03-27,-0.014017999607964094,-0.017097525685746334,0.15485837783282655,0.0581034559967702,0.4648276479741616,0.32221051819624175,1.1874961508165565,1.7052385094038691,0.5264847012537212,0.6518816942361344,-0.013691884217457217,-0.016541635111186767,0.15485837783282655,0.0581034559967702,0.4648276479741616,0.32221051819624175,1.1874961508165565,1.7052385094038691,0.5264847012537212,0.6518816942361344
2025-03-28,-0.013844323280736039,-0.01695204118609376,0.15829493425231864,0.05505287916652517,0.44042303333220134,0.3462291532489548,1.1358085460611478,1.642971238773246,0.5473617715620255,0.6262827858442385,-0.013720627945388628,-0.016748080672836393,0.15829493425231864,0.05505287916652517,0.44042303333220134,0.3462291532489548,1.1358085460611478,1.642971238773246,0.5473617715620255,0.6262827858442385
2025-03-31,-0.014299107274934891,-0.017681031493742134,0.09289815532506786,0.05488412990960242,0.43907303927681934,0.4131446754885105,1.4700705083384078,2.0016219199404928,0.5595761081944609,0.6069327222939471,-0.014198555326162342,-0.017650301782549033,0.09289815532506786,0.05488412990960242,0.43907303927681934,0.4131446754885105,1.4700705083384078,2.0016219199404928,0.5595761081944609,0.6069327222939471
2025-04-01,-0.014811802881108544,-0.018007158006134956,0.12439724779667422,0.06029394473812784,0.4823515579050227,0.3329572495601753,1.3746543157832716,1.8830589189339764,0.5299805498673676,0.6740441421975184,-0.014317954745478903,-0.017307241705531034,0.12439724779667422,0.06029394473812784,0.4823515579050227,0.3329572495601753,1.3746543157832716,1.8830589189339764,0.5299805498673676,0.6740441421975184
